0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.622908742644054270e-02,4.032434929273587439e-03,4.010802110322999811e-03,3.981651439188817372e-03,4.033183067491551491e-03,4.035352300827645643e-03,4.045379682836401126e-03,3.990073474765930793e-03,4.051882843496279474e-03,4.048327578237327813e-03
7.765464568184841107e-04,7.704005058151755210e-04,7.640538870603928029e-04,7.629107444748608807e-04,-6.927158273929336779e-03,7.748314302352026298e-04,7.654670353468053792e-04,7.681849571125810199e-04,7.661683583641861047e-04,7.785948987016487639e-04
-2.088468801855493384e-02,2.324545039231109157e-03,2.312074543647629852e-03,2.295270292825551863e-03,2.324976312398247761e-03,2.326226792735511164e-03,2.332007196266815824e-03,2.300125275327286663e-03,2.335756020517270638e-03,2.333706545605512220e-03
-6.966968137888655821e-02,1.724017147305286282e-02,1.716602970885424198e-02,1.708576239986049974e-02,-2.349192138509251238e-02,-2.739606818791761114e-02,1.724591001820631811e-02,1.715330733077236741e-02,1.729376152874591982e-02,1.737272849240446143e-02
-4.653478965977159848e-02,7.159579857749822675e-03,7.133203875483207917e-03,7.089819714772362634e-03,7.172936950545928843e-03,-1.071063155905633592e-02,7.178408847720823931e-03,7.109626153770157164e-03,7.199124614665253913e-03,7.202721204120378189e-03
-2.190796725324702099e-02,3.428894618591473223e-03,3.407940751758864722e-03,3.388269469921191546e-03,-5.468614265116068969e-03,3.435852975470261080e-03,3.431340291401524609e-03,3.399667719849279023e-03,3.436244617235707181e-03,3.448371074134786839e-03
5.118758066922076549e-03,5.078245827118698513e-03,5.036410846528069710e-03,5.028875598276074874e-03,-4.566172053735882003e-02,5.107453133287938492e-03,5.045725890241574939e-03,5.063641603901290755e-03,5.050348798273945720e-03,5.132260772809150474e-03
7.990579306584626867e-03,7.941941630167695040e-03,7.914481025770062420e-03,7.898580253181934283e-03,-3.199094461407263335e-02,-3.160250966280455515e-02,7.919790362385928026e-03,7.944937815454673410e-03,7.950087480056045042e-03,8.033056403276226873e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.771757452678278127e-04,2.749820470869090289e-04,2.727167237854611942e-04,2.723086974590127672e-04,-2.472537528573604069e-03,2.765635941631498481e-04,2.732211242962370181e-04,2.741912426766555358e-04,2.734714502468727827e-04,2.779069035914781354e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.290544567499708098e-04,3.276638510186619634e-04,3.281198314335272582e-04,3.272915328303343326e-04,3.299376572456648297e-04,-2.960755153538885409e-03,3.279513921014818082e-04,3.288687461923343858e-04,3.301667795727609555e-04,3.317009063941493371e-04
-1.566972281898000585e-02,3.396581048591982080e-03,3.374090173033131388e-03,3.358072302039709356e-03,-1.144851487686247664e-02,3.406508907574260035e-03,3.393200343697915910e-03,3.372234937062169174e-03,3.397634470233475493e-03,3.419915513609836019e-03
5.550513952665133387e-03,5.506584595320535187e-03,5.461220926938101933e-03,5.453050097214820480e-03,-4.951318535312296959e-02,5.538255472961683447e-03,5.471321673921165744e-03,5.490748538277738511e-03,5.476334513989027791e-03,5.565155581834766579e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.942907476295786242e-03,2.162529759456231467e-04,2.150928427858301987e-04,2.135295393490367676e-04,2.162930973905790785e-04,2.164094298727340423e-04,2.169471821832785220e-04,2.139811995218641148e-04,2.172959361918160720e-04,2.171052730550242455e-04
-4.176436210840112767e-02,6.735023433785156804e-03,6.700940348127994162e-03,6.662225709441901844e-03,-4.286799823212822554e-03,-1.008632451840670323e-03,6.744230604491766902e-03,6.683648512934898915e-03,6.758294585485786349e-03,6.775431189187115788e-03
1.479467488346517022e-03,1.467758292309980254e-03,1.455666786352821174e-03,1.453488884084400698e-03,-1.319754325439488098e-02,1.476200039181903810e-03,1.458359100415428143e-03,1.463537254089335724e-03,1.459695253061459161e-03,1.483370156553034556e-03
-2.046734462782438466e-02,2.278093135917222921e-03,2.265871841035534216e-03,2.249403393315256745e-03,2.278515790856224747e-03,2.279741282565287200e-03,2.285406175000261053e-03,2.254161357616029423e-03,2.289080085657438802e-03,2.287071565861128249e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100250590299290471e-03,2.083628227130532393e-03,2.066463137174745241e-03,2.063371389258083274e-03,-1.873521941433240606e-02,2.095612122681173983e-03,2.070285143568127272e-03,2.077636045427038326e-03,2.072181944549331741e-03,2.105790814244083795e-03
-2.416901030490986244e-02,3.100120741442353740e-03,3.082430220446903072e-03,3.062137314952076503e-03,-5.828658533380610312e-04,3.104217209517344273e-03,3.106528368077502832e-03,3.070366030920663319e-03,3.111269036480665551e-03,3.114807236410409297e-03
3.769497436029558505e-03,3.739663874437054291e-03,3.708856235159907130e-03,3.703307213581941062e-03,-3.362568346461617536e-02,3.761172385735866552e-03,3.715715913413010236e-03,3.728909198936963126e-03,3.719120262621782632e-03,3.779440944700089219e-03
